position,position_bit,rider_name,rider_name_2,time,time_sec,speed,speed_bit,dist_km,date,event,category,location,format,note,bike,season,rider_name_first,rider_name_last,gender,rider_name_abbv
2,1,Campbell Rae,N/A,00:21:03.0,1263,45.6,1,16,2020-02-11T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Campbell,Rae,male,Campbell R.
1,1,Neil Sutherland,N/A,00:21:05.0,1265,45.5,1,16,2020-11-17T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Neil,Sutherland,male,Neil S.
2,1,Paul Odlin,N/A,00:21:05.0,1265,45.5,1,16,2019-03-12T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Paul,Odlin,male,Paul O.
2,1,Jake Marryatt,N/A,00:21:06.0,1266,45.5,1,16,2018-03-13T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Jake,Marryatt,male,Jake M.
2,1,Sam Medlicott,N/A,00:21:08.0,1268,45.4,1,16,2020-12-22T00:00:00Z,Tai Tapu - 2up TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Sam,Medlicott,male,Sam M.
1,1,Sam Medlicott,N/A,00:21:08.0,1268,45.4,1,16,2020-01-21T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Sam,Medlicott,male,Sam M.
1,1,Ryan Wills,N/A,00:21:09.0,1269,45.4,1,16,2010-12-14T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2010-11 Season,Ryan,Wills,male,Ryan W.
2,1,Sam Medlicott,Martin Ryder,00:21:10.0,1270,45.4,1,16,2018-12-18T00:00:00Z,Tai Tapu - 2up TT,Team TT,Tai Tapu,Two Up TT,Standard course,TT,2018-19 Season,Sam,Medlicott,male,Sam M.
2,1,Sam Medlicott,N/A,00:21:11.0,1271,45.3,1,16,2020-01-14T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Sam,Medlicott,male,Sam M.
32,1,John Holdem,N/A,00:26:40.0,1600.0000000000002,36,1,16,2019-10-08T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,John,Holdem,male,John H.
3,1,Jake Marryatt,N/A,00:21:14.0,1274.0000000000002,45.2,1,16,2020-01-14T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Jake,Marryatt,male,Jake M.
3,1,Pam Hogarth,N/A,00:14:51.0,891,32.3,1,8,2021-02-02T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Pam,Hogarth,female,Pam H.
3,1,Campbell Rae,N/A,00:21:15.0,1275.0000000000002,45.2,1,16,2020-01-28T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Campbell,Rae,male,Campbell R.
1,1,Guy Yarrell,N/A,00:21:15.0,1275.0000000000002,45.2,1,16,2019-10-15T00:00:00Z,Merckx TT,Solo,Tai Tapu,Merckx TT,Standard course,TT,2019-20 Season,Guy,Yarrell,male,Guy Y.
1,1,Neil Sutherland,N/A,00:21:16.0,1276,45.1,1,16,2018-12-04T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Neil,Sutherland,male,Neil S.
2,1,Guy Yarrell,N/A,00:21:17.0,1277.0000000000002,45.1,1,16,2019-11-19T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Guy,Yarrell,male,Guy Y.
3,1,Anthony Chapman,Dan Barry,00:21:18.0,1278.0000000000002,45.1,1,16,2020-12-22T00:00:00Z,Tai Tapu - 2up TT,Team TT,Tai Tapu,Two Up TT,Standard course,TT,2020-21 Season,Anthony,Chapman,male,Anthony C.
3,1,Andrew Bidwell,N/A,00:21:18.0,1278.0000000000002,45.1,1,16,2019-03-12T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Andrew,Bidwell,male,Andrew B.
4,1,David Roche,Stephen M,00:21:18.5,1278.5,45.1,0,16,2013-11-26T00:00:00Z,Tai Tapu - 2up TT,Team TT,Tai Tapu,Two Up TT,Standard course,TT,2013-14 Season,David,Roche,male,David R.
4,1,Neil Sutherland,Jeremy Heathfield,00:21:19.0,1279,45,1,16,2020-12-22T00:00:00Z,Tai Tapu - 2up TT,Team TT,Tai Tapu,Two Up TT,Standard course,TT,2020-21 Season,Neil,Sutherland,male,Neil S.
3,1,Campbell Rae,N/A,00:21:19.0,1279,45,1,16,2019-10-15T00:00:00Z,Merckx TT,Solo,Tai Tapu,Merckx TT,Standard course,TT,2019-20 Season,Campbell,Rae,male,Campbell R.
2,1,Jake Marryatt,N/A,00:21:19.0,1279,45,1,16,2018-12-04T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Jake,Marryatt,male,Jake M.
4,1,Jake Marryatt,N/A,00:21:21.0,1281,45,1,16,2020-01-28T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Jake,Marryatt,male,Jake M.
2,1,Campbell Rae,N/A,00:21:21.0,1281,45,1,16,2020-01-21T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Campbell,Rae,male,Campbell R.
3,1,Guy Yarrell,N/A,00:21:21.0,1281,45,1,16,2019-12-10T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Guy,Yarrell,male,Guy Y.
2,1,Max Jones,N/A,00:21:21.0,1281,45,1,16,2017-10-24T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Max,Jones,male,Max J.
3,1,Bailey O'Donnell,N/A,00:21:22.0,1282,44.9,1,16,2021-02-02T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Bailey,O'Donnell,male,Bailey O.
3,1,Jack Drage,N/A,00:21:22.0,1282,44.9,1,16,2020-02-11T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Jack,Drage,male,Jack D.
2,1,Sam Medlicott,N/A,00:21:22.0,1282,44.9,1,16,2019-11-12T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Sam,Medlicott,male,Sam M.
1,1,Pam Hogarth,N/A,00:14:08.0,848,34,1,8,2021-01-26T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Pam,Hogarth,female,Pam H.
2,1,Jake Marryatt,N/A,00:21:22.0,1282,44.9,1,16,2017-10-17T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Jake,Marryatt,male,Jake M.
1,1,Richard Lawson,N/A,00:21:22.0,1282,44.9,1,16,2012-03-20T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2011-12 Season,Richard,Lawson,male,Richard L.
2,1,Andrew Bidwell,N/A,00:21:23.0,1283,44.9,1,16,2019-03-26T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Andrew,Bidwell,male,Andrew B.
3,1,D'arcy Sanders,N/A,00:21:24.0,1283.9999999999998,44.9,1,16,2021-03-30T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,D'arcy,Sanders,male,D'arcy S.
5,1,Jack Drage,N/A,00:21:24.0,1283.9999999999998,44.9,1,16,2020-01-28T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Jack,Drage,male,Jack D.
1,1,Max Jones,N/A,00:21:24.0,1283.9999999999998,44.9,1,16,2019-03-19T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Max,Jones,male,Max J.
2,1,Chad Adair,N/A,00:21:24.0,1283.9999999999998,44.9,1,16,2010-12-14T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2010-11 Season,Chad,Adair,male,Chad A.
2,1,Anthony Chapman,N/A,00:21:25.0,1285,44.8,1,16,2020-11-17T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Anthony,Chapman,male,Anthony C.
2,1,Campbell Rae,N/A,00:21:25.0,1285,44.8,1,16,2019-10-08T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Campbell,Rae,male,Campbell R.
3,1,Campbell Rae,N/A,00:21:26.0,1286,44.8,1,16,2019-02-19T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Campbell,Rae,male,Campbell R.
2,1,Richard Lawson,N/A,00:21:26.0,1286,44.8,1,16,2017-10-10T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Richard,Lawson,male,Richard L.
2,1,Campbell Rae,N/A,00:21:27.0,1287,44.8,1,16,2020-02-18T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Campbell,Rae,male,Campbell R.
3,1,Anthony Chapman,N/A,00:21:27.0,1287,44.8,1,16,2017-10-24T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Anthony,Chapman,male,Anthony C.
6,1,Nathan Hood,N/A,00:21:28.0,1287.9999999999998,44.7,1,16,2020-01-28T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Nathan,Hood,male,Nathan H.
3,1,Jake Marryatt,N/A,00:21:28.0,1287.9999999999998,44.7,1,16,2019-02-12T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Jake,Marryatt,male,Jake M.
2,1,Sam Medlicott,N/A,00:21:29.0,1289,44.7,1,16,2020-02-04T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Sam,Medlicott,male,Sam M.
29,1,Andrew Allan,N/A,00:47:17.0,2837,20.3,0,16,2020-03-10T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2019-20 Season,Andrew,Allan,male,Andrew A.
1,1,Harold Williams,N/A,00:12:29.0,748.9999999999999,38.5,1,8,2020-12-22T00:00:00Z,Tai Tapu - 2up TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Harold,Williams,male,Harold W.
2,1,Peter Chapman,Lachlan Calnon,00:20:06.0,1206.0000000000002,23.9,1,8,2020-12-22T00:00:00Z,Tai Tapu - 2up TT,Team TT,Tai Tapu,Two Up TT,Standard course,TT,2020-21 Season,Peter,Chapman,male,Peter C.
3,1,Neil Sutherland,N/A,00:21:30.0,1290,44.6,1,16,2020-02-18T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Neil,Sutherland,male,Neil S.
3,1,Jack Drage,N/A,00:21:30.0,1290,44.6,1,16,2020-02-04T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Jack,Drage,male,Jack D.
3,1,Jake Marryatt,N/A,00:21:30.0,1290,44.6,1,16,2018-12-04T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Jake,Marryatt,male,Jake M.
3,1,Max Jones,N/A,00:21:30.0,1290,44.7,1,16,2018-11-13T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Max,Jones,male,Max J.
1,1,Steve Flanagan,N/A,00:21:31.0,1290.9888,44.6,1,16,2013-01-22T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Steve,Flanagan,male,Steve F.
1,1,Neil Sutherland,N/A,00:21:31.0,1291,44.6,1,16,2021-02-16T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Neil,Sutherland,male,Neil S.
2,1,Neil Sutherland,N/A,00:21:31.0,1291,44.6,1,16,2020-02-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Neil,Sutherland,male,Neil S.
3,1,Campbell Rae,N/A,00:21:31.0,1291,44.6,1,16,2019-11-12T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Campbell,Rae,male,Campbell R.
2,1,Jake Marryatt,N/A,00:21:32.0,1292.0000000000002,44.6,1,16,2021-03-16T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Jake,Marryatt,male,Jake M.
4,1,Ollie Jones,N/A,00:21:32.0,1292.0000000000002,44.6,1,16,2020-01-14T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Ollie,Jones,male,Ollie J.
3,1,Nathan Hood,N/A,00:21:33.0,1293,44.5,1,16,2020-01-21T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Nathan,Hood,male,Nathan H.
3,1,David Roche,N/A,00:21:34.0,1294,44.5,1,16,2019-10-08T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,David,Roche,male,David R.
19,1,John Holdem,N/A,00:26:38.0,1598,36,1,16,2019-10-15T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,John,Holdem,male,John H.
2,1,Pam Hogarth,N/A,00:14:36.0,876,32.9,1,8,2020-12-15T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Pam,Hogarth,female,Pam H.
3,1,Peter Chapman,N/A,00:15:17.0,917.0000000000001,31.4,1,8,2020-12-15T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Peter,Chapman,male,Peter C.
4,1,Lachlan Calnon,N/A,00:18:04.0,1084,26.6,1,8,2020-12-15T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Lachlan,Calnon,male,Lachlan C.
2,1,Neil Sutherland,N/A,00:21:34.0,1294.0128,44.5,1,16,2013-01-22T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Neil,Sutherland,male,Neil S.
4,1,Loren Nelson,N/A,00:21:35.0,1295,44.5,1,16,2018-12-04T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Loren,Nelson,male,Loren N.
3,1,Nick Begg,N/A,00:21:35.0,1295,44.5,1,16,2017-10-10T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Nick,Begg,male,Nick B.
1,1,Neil Sutherland,N/A,00:21:35.0,1295,44.5,1,16,2013-11-05T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2013-14 Season,Neil,Sutherland,male,Neil S.
2,1,Andrew Bidwell,N/A,00:21:36.0,1296,44.4,1,16,2019-03-19T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Andrew,Bidwell,male,Andrew B.
2,1,Tim Dalgliesh,N/A,00:21:36.0,1296,44.4,1,16,2017-10-31T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Tim,Dalgliesh,male,Tim D.
5,1,Campbell Rae,N/A,00:21:37.0,1297,44.4,1,16,2020-01-14T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Campbell,Rae,male,Campbell R.
5,1,Nicholas Thornley,N/A,00:21:37.0,1297,44.4,1,16,2018-12-04T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Nicholas,Thornley,male,Nicholas T.
1,1,Jake Marryatt,N/A,00:21:38.0,1298,44.4,1,16,2020-03-17T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Jake,Marryatt,male,Jake M.
2,1,Neil Sutherland,N/A,00:21:39.0,1298.9999999999998,44.3,1,16,2019-02-05T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Neil,Sutherland,male,Neil S.
3,1,Simon Van Rossen,Andrew King,00:21:39.0,1298.9999999999998,44.4,1,16,2018-12-18T00:00:00Z,Tai Tapu - 2up TT,Team TT,Tai Tapu,Two Up TT,Standard course,TT,2018-19 Season,Simon,Van Rossen,male,Simon V.
1,1,Josh Parsons,N/A,00:12:18.0,738.0000000000001,39,1,8,2020-12-08T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Josh,Parsons,male,Josh P.
25,1,John Holdem,N/A,00:26:43.0,1603,35.9,1,16,2019-11-19T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,John,Holdem,male,John H.
3,1,Anthony Chapman,N/A,00:21:40.0,1300,44.3,1,16,2021-01-26T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Anthony,Chapman,male,Anthony C.
3,1,Pam Hogarth,N/A,00:14:58.0,898,32.1,1,8,2020-12-08T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Pam,Hogarth,female,Pam H.
2,1,Chad Adair,N/A,00:21:40.0,1300,44.3,1,16,2012-03-20T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2011-12 Season,Chad,Adair,male,Chad A.
5,1,Peter Chapman,N/A,00:15:07.0,907.0000000000001,31.7,1,8,2020-12-08T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Peter,Chapman,male,Peter C.
6,1,Lachlan Calnon,N/A,00:19:46.0,1186,24.3,1,8,2020-12-08T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Lachlan,Calnon,male,Lachlan C.
4,1,David Roche,N/A,00:21:41.0,1300.9999999999998,44.3,1,16,2021-03-23T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,David,Roche,male,David R.
4,1,Daniel Barry,N/A,00:21:41.0,1300.9999999999998,44.3,1,16,2020-01-21T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Daniel,Barry,male,Daniel B.
4,1,Jack Drage,N/A,00:21:41.0,1300.9999999999998,44.3,1,16,2019-11-12T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Jack,Drage,male,Jack D.
4,1,Stuart Lowe,N/A,00:21:41.0,1300.9999999999998,44.3,1,16,2019-03-12T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Stuart,Lowe,male,Stuart L.
2,1,Jake Marryatt,N/A,00:21:41.0,1300.9999999999998,44.3,1,16,2013-11-05T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2013-14 Season,Jake,Marryatt,male,Jake M.
3,1,Neil Sutherland,N/A,00:21:42.0,1301.9999999999998,44.2,1,16,2021-03-02T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Neil,Sutherland,male,Neil S.
14,1,Andrew Allan,N/A,01:09:30.0,4170,34.5,1,40,2020-02-02T00:00:00Z,Loburn 40km TT,Solo,Loburn,TT,40km Course,TT,2019-20 Season,Andrew,Allan,male,Andrew A.
3,1,Neil Sutherland,N/A,00:21:42.0,1301.9999999999998,44.3,1,16,2021-02-23T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Neil,Sutherland,male,Neil S.
2,1,Neil Sutherland,N/A,00:21:42.0,1301.9999999999998,44.2,1,16,2020-03-17T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Neil,Sutherland,male,Neil S.
5,1,Ollie Hansen,N/A,00:21:42.0,1301.9999999999998,44.2,1,16,2019-03-12T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Ollie,Hansen,male,Ollie H.
3,1,David Roche,N/A,00:21:43.0,1302.9999999999998,44.2,1,16,2019-11-19T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,David,Roche,male,David R.
3,1,Neil Sutherland,N/A,00:21:43.0,1302.9999999999998,44.2,1,16,2019-02-26T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Neil,Sutherland,male,Neil S.
4,1,Richard Lawson,Michiel van Heyningen,00:21:43.0,1302.9999999999998,44.2,1,16,2018-12-18T00:00:00Z,Tai Tapu - 2up TT,Team TT,Tai Tapu,Two Up TT,Standard course,TT,2018-19 Season,Richard,Lawson,male,Richard L.
2,1,Neil Sutherland,N/A,00:21:43.0,1302.9999999999998,44.2,1,16,2018-03-21T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Neil,Sutherland,male,Neil S.
2,1,Lachlan Calnon,N/A,00:17:20.0,1039.9999999999998,27.7,1,8,2020-12-03T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Lachlan,Calnon,male,Lachlan C.
6,1,Jack Drage,N/A,00:21:44.0,1304,44.2,1,16,2020-01-14T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Jack,Drage,male,Jack D.
3,1,Guy Yarrell,N/A,00:21:44.0,1304,44.2,1,16,2019-11-26T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Guy,Yarrell,male,Guy Y.
2,1,Jack Drage,N/A,00:21:45.0,1305,44.1,1,16,2020-12-15T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Jack,Drage,male,Jack D.
7,1,Neil Sutherland,N/A,00:21:45.0,1305,44.1,1,16,2020-01-28T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Neil,Sutherland,male,Neil S.
5,1,Guy Yarrell,N/A,00:21:45.0,1305,44.1,1,16,2019-11-12T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Guy,Yarrell,male,Guy Y.
6,1,Neil Sutherland,N/A,00:21:45.0,1305,44.1,1,16,2019-03-12T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Neil,Sutherland,male,Neil S.
4,1,Campbell Rae,N/A,00:21:45.0,1305,44.1,1,16,2019-02-12T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Campbell,Rae,male,Campbell R.
1,1,Jake Marryatt,N/A,00:21:45.0,1305,44.1,1,16,2013-11-12T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2013-14 Season,Jake,Marryatt,male,Jake M.
7,1,Dylan McNeice,N/A,00:21:46.0,1306,44.1,1,16,2019-03-12T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Dylan,McNeice,male,Dylan M.
3,1,Sam Medlicott,N/A,00:21:46.0,1306,44.1,1,16,2019-02-05T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Sam,Medlicott,male,Sam M.
1,1,Neil Sutherland,N/A,00:21:46.0,1306,44.1,1,16,2019-01-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Neil,Sutherland,male,Neil S.
1,1,Thomas Audeau,N/A,00:16:08.0,968,29.8,1,8,2020-12-03T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Thomas,Audeau,male,Thomas A.
1,1,Josh Parsons,N/A,00:12:04.0,724,39.8,1,8,2020-11-17T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Josh,Parsons,male,Josh P.
2,1,Pam Hogarth,N/A,00:14:29.0,869,33.1,1,8,2020-11-17T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Pam,Hogarth,female,Pam H.
3,1,Peter Chapman,N/A,00:15:06.0,906,31.8,1,8,2020-11-17T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Peter,Chapman,male,Peter C.
2,1,Neil Sutherland,N/A,00:21:47.0,1307,44.1,1,16,2021-02-09T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Neil,Sutherland,male,Neil S.
1,1,Paul Odlin,N/A,00:21:47.0,1307,44.1,1,16,2020-10-20T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Paul,Odlin,male,Paul O.
5,1,Xandro Bernardo,N/A,00:16:04.0,964,29.9,1,8,2020-11-17T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Xandro,Bernardo,male,Xandro B.
4,1,David Roche,N/A,00:21:47.0,1307,44.1,1,16,2019-11-26T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,David,Roche,male,David R.
6,1,Lachlan Calnon,N/A,00:17:15.0,1035,27.8,1,8,2020-11-17T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Lachlan,Calnon,male,Lachlan C.
3,1,Anthony Chapman,N/A,00:21:47.0,1307,44.1,1,16,2020-12-15T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Anthony,Chapman,male,Anthony C.
4,1,Nicholas Thornley,N/A,00:21:47.0,1307,44.1,1,16,2019-10-08T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Nicholas,Thornley,male,Nicholas T.
5,1,Sam Medlicott,N/A,00:21:47.0,1307,44.1,1,16,2019-02-12T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Sam,Medlicott,male,Sam M.
5,1,Luke Price,Reon Nolan,00:21:47.0,1307,44.1,1,16,2018-12-18T00:00:00Z,Tai Tapu - 2up TT,Team TT,Tai Tapu,Two Up TT,Standard course,TT,2018-19 Season,Luke,Price,male,Luke P.
5,1,D'arcy Sanders,N/A,00:21:48.0,1308,44,1,16,2021-03-23T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,D'arcy,Sanders,male,D'arcy S.
3,1,Nicholas Thornley,N/A,00:21:48.0,1308,44.1,1,16,2017-10-31T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Nicholas,Thornley,male,Nicholas T.
