Station,Date(NZST),Time(NZST),Pmsl(hPa)
Christchurch Kyle St Ews,20130812,0400,995.0
Christchurch Kyle St Ews,20130812,0500,995.5
Christchurch Kyle St Ews,20130812,0600,996.0
Christchurch Kyle St Ews,20130812,0700,996.6
Christchurch Kyle St Ews,20130812,0800,997.2
Christchurch Kyle St Ews,20130812,0900,998.1
Christchurch Kyle St Ews,20130812,1000,998.6
Christchurch Kyle St Ews,20130812,1100,999.0
Christchurch Kyle St Ews,20130812,1200,999.2
Christchurch Kyle St Ews,20130812,1300,998.9
Christchurch Kyle St Ews,20130812,1400,998.7
Christchurch Kyle St Ews,20130812,1500,998.8
Christchurch Kyle St Ews,20130812,1600,999.2
Christchurch Kyle St Ews,20130812,1700,999.8
Christchurch Kyle St Ews,20130812,1800,1000.2
Christchurch Kyle St Ews,20130812,1900,1000.9
Christchurch Kyle St Ews,20130812,2000,1001.3
Christchurch Kyle St Ews,20130812,2100,1001.7
Christchurch Kyle St Ews,20130812,2200,1001.7
Christchurch Kyle St Ews,20130812,2300,1001.7
Christchurch Kyle St Ews,20130813,0000,1001.5
Christchurch Kyle St Ews,20130813,0100,1001.5
Christchurch Kyle St Ews,20130813,0200,1001.3
Christchurch Kyle St Ews,20130813,0300,1001.1
Christchurch Kyle St Ews,20130813,0400,1000.6
Christchurch Kyle St Ews,20130813,0500,999.9
Christchurch Kyle St Ews,20130813,0600,999.6
Christchurch Kyle St Ews,20130813,0700,999.6
Christchurch Kyle St Ews,20130813,0800,999.4
Christchurch Kyle St Ews,20130813,0900,998.9
Christchurch Kyle St Ews,20130813,1000,998.1
Christchurch Kyle St Ews,20130813,1100,997.7
Christchurch Kyle St Ews,20130813,1200,996.2
Christchurch Kyle St Ews,20130813,1300,994.2
Christchurch Kyle St Ews,20130813,1400,992.3
Christchurch Kyle St Ews,20130813,1500,990.8
Christchurch Kyle St Ews,20130813,1600,989.8
Christchurch Kyle St Ews,20130813,1700,988.7
Christchurch Kyle St Ews,20130813,1800,987.7
Christchurch Kyle St Ews,20130813,1900,987.0
Christchurch Kyle St Ews,20130813,2000,986.3
Christchurch Kyle St Ews,20130813,2100,985.9
Christchurch Kyle St Ews,20130813,2200,985.3
Christchurch Kyle St Ews,20130813,2300,984.4
Christchurch Kyle St Ews,20130814,0000,984.6
Christchurch Kyle St Ews,20130814,0100,985.9
Christchurch Kyle St Ews,20130814,0200,987.8
Christchurch Kyle St Ews,20130814,0300,988.3
Christchurch Kyle St Ews,20130814,0400,989.3
Christchurch Kyle St Ews,20130814,0500,990.6
Christchurch Kyle St Ews,20130814,0600,992.0
Christchurch Kyle St Ews,20130814,0700,993.0
Christchurch Kyle St Ews,20130814,0800,994.3
Christchurch Kyle St Ews,20130814,0900,995.3
Christchurch Kyle St Ews,20130814,1000,996.2
Christchurch Kyle St Ews,20130814,1100,996.7
Christchurch Kyle St Ews,20130814,1200,996.8
Christchurch Kyle St Ews,20130814,1300,996.3
Christchurch Kyle St Ews,20130814,1400,996.1
Christchurch Kyle St Ews,20130814,1500,996.4
Christchurch Kyle St Ews,20130814,1600,997.0
Christchurch Kyle St Ews,20130814,1700,997.5
Christchurch Kyle St Ews,20130814,1800,998.3
Christchurch Kyle St Ews,20130814,1900,999.1
Christchurch Kyle St Ews,20130814,2000,999.6
Christchurch Kyle St Ews,20130814,2100,1000.0
Christchurch Kyle St Ews,20130814,2200,999.8
Christchurch Kyle St Ews,20130814,2300,1000.4
Christchurch Kyle St Ews,20130815,0000,1000.8
Christchurch Kyle St Ews,20130815,0100,1000.7
Christchurch Kyle St Ews,20130815,0200,1001.3
Christchurch Kyle St Ews,20130815,0300,1001.3
Christchurch Kyle St Ews,20130815,0400,1001.4
Christchurch Kyle St Ews,20130815,0500,1001.9
Christchurch Kyle St Ews,20130815,0600,1002.3
Christchurch Kyle St Ews,20130815,0700,1003.1
Christchurch Kyle St Ews,20130815,0800,1003.7
Christchurch Kyle St Ews,20130815,0900,1004.1
Christchurch Kyle St Ews,20130815,1000,1004.5
Christchurch Kyle St Ews,20130815,1100,1004.5
Christchurch Kyle St Ews,20130815,1200,1004.2
Christchurch Kyle St Ews,20130815,1300,1003.6
Christchurch Kyle St Ews,20130815,1400,1003.2
Christchurch Kyle St Ews,20130815,1500,1003.2
Christchurch Kyle St Ews,20130815,1600,1003.3
Christchurch Kyle St Ews,20130815,1700,1003.8
Christchurch Kyle St Ews,20130815,1800,1004.4
Christchurch Kyle St Ews,20130815,1900,1005.0
Christchurch Kyle St Ews,20130815,2000,1005.2
Christchurch Kyle St Ews,20130815,2100,1005.5
Christchurch Kyle St Ews,20130815,2200,1005.6
Christchurch Kyle St Ews,20130815,2300,1005.6
Christchurch Kyle St Ews,20130816,0000,1005.1
Christchurch Kyle St Ews,20130816,0100,1005.3
Christchurch Kyle St Ews,20130816,0200,1005.2
Christchurch Kyle St Ews,20130816,0300,1004.9
Christchurch Kyle St Ews,20130816,0400,1004.9
Christchurch Kyle St Ews,20130816,0500,1004.8
Christchurch Kyle St Ews,20130816,0600,1005.3
Christchurch Kyle St Ews,20130816,0700,1005.3
Christchurch Kyle St Ews,20130816,0800,1005.5
Christchurch Kyle St Ews,20130816,0900,1005.6
Christchurch Kyle St Ews,20130816,1000,1005.7
Christchurch Kyle St Ews,20130816,1100,1005.9
Christchurch Kyle St Ews,20130816,1200,1005.7
Christchurch Kyle St Ews,20130816,1300,1005.5
Christchurch Kyle St Ews,20130816,1400,1005.2
Christchurch Kyle St Ews,20130816,1500,1005.1
Christchurch Kyle St Ews,20130816,1600,1005.3
Christchurch Kyle St Ews,20130816,1700,1006.2
Christchurch Kyle St Ews,20130816,1800,1007.2
Christchurch Kyle St Ews,20130816,1900,1008.2
Christchurch Kyle St Ews,20130816,2000,1009.1
Christchurch Kyle St Ews,20130816,2100,1009.6
Christchurch Kyle St Ews,20130816,2200,1009.7
Christchurch Kyle St Ews,20130816,2300,1010.4
Christchurch Kyle St Ews,20130817,0000,1010.5
Christchurch Kyle St Ews,20130817,0100,1010.4
Christchurch Kyle St Ews,20130817,0200,1010.9
Christchurch Kyle St Ews,20130817,0300,1011.0
Christchurch Kyle St Ews,20130817,0400,1010.9
Christchurch Kyle St Ews,20130817,0500,1010.9
Christchurch Kyle St Ews,20130817,0600,1011.2
Christchurch Kyle St Ews,20130817,0700,1011.4
Christchurch Kyle St Ews,20130817,0800,1011.8
Christchurch Kyle St Ews,20130817,0900,1012.4
Christchurch Kyle St Ews,20130817,1000,1012.5
Christchurch Kyle St Ews,20130817,1100,1012.4
Christchurch Kyle St Ews,20130817,1200,1012.2
Christchurch Kyle St Ews,20130817,1300,1011.9
Christchurch Kyle St Ews,20130817,1400,1011.5
Christchurch Kyle St Ews,20130817,1500,1011.6
Christchurch Kyle St Ews,20130817,1600,1012.0
Christchurch Kyle St Ews,20130817,1700,1012.3
Christchurch Kyle St Ews,20130817,1800,1012.6
Christchurch Kyle St Ews,20130817,1900,1013.0
Christchurch Kyle St Ews,20130817,2000,1013.6
Christchurch Kyle St Ews,20130817,2100,1013.7
Christchurch Kyle St Ews,20130817,2200,1013.8
Christchurch Kyle St Ews,20130817,2300,1013.9
Christchurch Kyle St Ews,20130818,0000,1013.8
Christchurch Kyle St Ews,20130818,0100,1013.8
Christchurch Kyle St Ews,20130818,0200,1013.6
Christchurch Kyle St Ews,20130818,0300,1013.4
Christchurch Kyle St Ews,20130818,0400,1013.6
Christchurch Kyle St Ews,20130818,0500,1014.1
Christchurch Kyle St Ews,20130818,0600,1014.6
Christchurch Kyle St Ews,20130818,0700,1014.9
Christchurch Kyle St Ews,20130818,0800,1015.3
Christchurch Kyle St Ews,20130818,0900,1015.6
Christchurch Kyle St Ews,20130818,1000,1015.5
Christchurch Kyle St Ews,20130818,1100,1015.6
Christchurch Kyle St Ews,20130818,1200,1015.4
Christchurch Kyle St Ews,20130818,1300,1015.0
Christchurch Kyle St Ews,20130818,1400,1014.8
Christchurch Kyle St Ews,20130818,1500,1014.8
Christchurch Kyle St Ews,20130818,1600,1015.0
Christchurch Kyle St Ews,20130818,1700,1015.1
Christchurch Kyle St Ews,20130818,1800,1015.3
Christchurch Kyle St Ews,20130818,1900,1015.8
Christchurch Kyle St Ews,20130818,2000,1016.2
Christchurch Kyle St Ews,20130818,2100,1016.4
Christchurch Kyle St Ews,20130818,2200,1016.5
Christchurch Kyle St Ews,20130818,2300,1016.7
Christchurch Kyle St Ews,20130819,0000,1016.5
Christchurch Kyle St Ews,20130819,0100,1016.6
Christchurch Kyle St Ews,20130819,0200,1016.4
Christchurch Kyle St Ews,20130819,0300,1016.3
Christchurch Kyle St Ews,20130819,0400,1016.2
Christchurch Kyle St Ews,20130819,0500,1016.4
Christchurch Kyle St Ews,20130819,0600,1016.5
Christchurch Kyle St Ews,20130819,0700,1017.0
Christchurch Kyle St Ews,20130819,0800,1017.5
Christchurch Kyle St Ews,20130819,0900,1017.7
Christchurch Kyle St Ews,20130819,1000,1017.8
Christchurch Kyle St Ews,20130819,1100,1017.8
Christchurch Kyle St Ews,20130819,1200,1017.2
Christchurch Kyle St Ews,20130819,1300,1016.6
Christchurch Kyle St Ews,20130819,1400,1015.8
Christchurch Kyle St Ews,20130819,1500,1015.4
Christchurch Kyle St Ews,20130819,1600,1015.3
Christchurch Kyle St Ews,20130819,1700,1015.4
Christchurch Kyle St Ews,20130819,1800,1015.7
Christchurch Kyle St Ews,20130819,1900,1015.8
Christchurch Kyle St Ews,20130819,2000,1015.7
Christchurch Kyle St Ews,20130819,2100,1015.9
Christchurch Kyle St Ews,20130819,2200,1016.0
Christchurch Kyle St Ews,20130819,2300,1015.9
Christchurch Kyle St Ews,20130820,0000,1015.8
Christchurch Kyle St Ews,20130820,0100,1015.8
Christchurch Kyle St Ews,20130820,0200,1015.5
Christchurch Kyle St Ews,20130820,0300,1015.2
Christchurch Kyle St Ews,20130820,0400,1014.8
Christchurch Kyle St Ews,20130820,0500,1014.6
Christchurch Kyle St Ews,20130820,0600,1014.6
Christchurch Kyle St Ews,20130820,0700,1014.4
Christchurch Kyle St Ews,20130820,0800,1014.5
Christchurch Kyle St Ews,20130820,0900,1014.7
Christchurch Kyle St Ews,20130820,1000,1014.1
Christchurch Kyle St Ews,20130820,1100,1013.8
Christchurch Kyle St Ews,20130820,1200,1012.9
Christchurch Kyle St Ews,20130820,1300,1011.9
Christchurch Kyle St Ews,20130820,1400,1011.1
Christchurch Kyle St Ews,20130820,1500,1010.7
Christchurch Kyle St Ews,20130820,1600,1010.2
Christchurch Kyle St Ews,20130820,1700,1010.2
Christchurch Kyle St Ews,20130820,1800,1010.3
Christchurch Kyle St Ews,20130820,1900,1010.6
Christchurch Kyle St Ews,20130820,2000,1010.9
Christchurch Kyle St Ews,20130820,2100,1010.9
Christchurch Kyle St Ews,20130820,2200,1010.8
Christchurch Kyle St Ews,20130820,2300,1010.4
Christchurch Kyle St Ews,20130821,0000,1010.3
Christchurch Kyle St Ews,20130821,0100,1010.1
Christchurch Kyle St Ews,20130821,0200,1010.1
Christchurch Kyle St Ews,20130821,0300,1009.8
Christchurch Kyle St Ews,20130821,0400,1009.2
Christchurch Kyle St Ews,20130821,0500,1009.3
Christchurch Kyle St Ews,20130821,0600,1009.3
Christchurch Kyle St Ews,20130821,0700,1009.2
Christchurch Kyle St Ews,20130821,0800,1009.2
Christchurch Kyle St Ews,20130821,0900,1008.9
Christchurch Kyle St Ews,20130821,1000,1008.9
Christchurch Kyle St Ews,20130821,1100,1008.5
Christchurch Kyle St Ews,20130821,1200,1007.9
Christchurch Kyle St Ews,20130821,1300,1006.9
Christchurch Kyle St Ews,20130821,1400,1006.0
Christchurch Kyle St Ews,20130821,1500,1005.7
Christchurch Kyle St Ews,20130821,1600,1005.3
Christchurch Kyle St Ews,20130821,1700,1005.1
Christchurch Kyle St Ews,20130821,1800,1004.7
Christchurch Kyle St Ews,20130821,1900,1004.5
Christchurch Kyle St Ews,20130821,2000,1004.5
Christchurch Kyle St Ews,20130821,2100,1004.7
Christchurch Kyle St Ews,20130821,2200,1004.7
Christchurch Kyle St Ews,20130821,2300,1004.5
Christchurch Kyle St Ews,20130822,0000,1004.1
Christchurch Kyle St Ews,20130822,0100,1003.7
Christchurch Kyle St Ews,20130822,0200,1003.4
Christchurch Kyle St Ews,20130822,0300,1003.1
Christchurch Kyle St Ews,20130822,0400,1002.6
Christchurch Kyle St Ews,20130822,0500,1002.5
Christchurch Kyle St Ews,20130822,0600,1002.1
Christchurch Kyle St Ews,20130822,0700,1002.2
Christchurch Kyle St Ews,20130822,0800,1002.6
Christchurch Kyle St Ews,20130822,0900,1002.8
Christchurch Kyle St Ews,20130822,1000,1002.8
Christchurch Kyle St Ews,20130822,1100,1002.4
Christchurch Kyle St Ews,20130822,1200,1002.0
Christchurch Kyle St Ews,20130822,1300,1001.5
Christchurch Kyle St Ews,20130822,1400,1001.1
Christchurch Kyle St Ews,20130822,1500,1001.1
Christchurch Kyle St Ews,20130822,1600,1001.2
Christchurch Kyle St Ews,20130822,1700,1001.3
Christchurch Kyle St Ews,20130822,1800,1001.7
Christchurch Kyle St Ews,20130822,1900,1002.2
Christchurch Kyle St Ews,20130822,2000,1002.6
Christchurch Kyle St Ews,20130822,2100,1003.2
Christchurch Kyle St Ews,20130822,2200,1003.4
Christchurch Kyle St Ews,20130822,2300,1003.4
Christchurch Kyle St Ews,20130823,0000,1003.5
Christchurch Kyle St Ews,20130823,0100,1003.3
Christchurch Kyle St Ews,20130823,0200,1003.4
Christchurch Kyle St Ews,20130823,0300,1003.4
Christchurch Kyle St Ews,20130823,0400,1003.0
Christchurch Kyle St Ews,20130823,0500,1003.4
Christchurch Kyle St Ews,20130823,0600,1003.6
Christchurch Kyle St Ews,20130823,0700,1003.9
Christchurch Kyle St Ews,20130823,0800,1004.2
Christchurch Kyle St Ews,20130823,0900,1004.5
Christchurch Kyle St Ews,20130823,1000,1004.5
Christchurch Kyle St Ews,20130823,1100,1004.4
Christchurch Kyle St Ews,20130823,1200,1004.3
Christchurch Kyle St Ews,20130823,1300,1003.8
Christchurch Kyle St Ews,20130823,1400,1003.6
Christchurch Kyle St Ews,20130823,1500,1003.5
Christchurch Kyle St Ews,20130823,1600,1003.6
Christchurch Kyle St Ews,20130823,1700,1004.3
Christchurch Kyle St Ews,20130823,1800,1005.0
Christchurch Kyle St Ews,20130823,1900,1006.1
Christchurch Kyle St Ews,20130823,2000,1006.6
Christchurch Kyle St Ews,20130823,2100,1007.0
Christchurch Kyle St Ews,20130823,2200,1007.4
Christchurch Kyle St Ews,20130823,2300,1007.7
Christchurch Kyle St Ews,20130824,0000,1007.6
Christchurch Kyle St Ews,20130824,0100,1007.6
Christchurch Kyle St Ews,20130824,0200,1007.4
Christchurch Kyle St Ews,20130824,0300,1006.7
Christchurch Kyle St Ews,20130824,0400,1006.7
Christchurch Kyle St Ews,20130824,0500,1006.5
Christchurch Kyle St Ews,20130824,0600,1006.1
Christchurch Kyle St Ews,20130824,0700,1006.1
Christchurch Kyle St Ews,20130824,0800,1006.3
Christchurch Kyle St Ews,20130824,0900,1005.9
Christchurch Kyle St Ews,20130824,1000,1005.8
Christchurch Kyle St Ews,20130824,1100,1005.3
Christchurch Kyle St Ews,20130824,1200,1004.7
Christchurch Kyle St Ews,20130824,1300,1003.4
Christchurch Kyle St Ews,20130824,1400,1002.6
Christchurch Kyle St Ews,20130824,1500,1002.6
Christchurch Kyle St Ews,20130824,1600,1002.3
Christchurch Kyle St Ews,20130824,1700,1001.9
Christchurch Kyle St Ews,20130824,1800,1002.0
Christchurch Kyle St Ews,20130824,1900,1002.1
Christchurch Kyle St Ews,20130824,2000,1002.1
Christchurch Kyle St Ews,20130824,2100,1002.1
Christchurch Kyle St Ews,20130824,2200,1002.1
Christchurch Kyle St Ews,20130824,2300,1001.8
Christchurch Kyle St Ews,20130825,0000,1001.5
Christchurch Kyle St Ews,20130825,0100,1001.4
Christchurch Kyle St Ews,20130825,0200,1001.4
Christchurch Kyle St Ews,20130825,0300,1001.2
Christchurch Kyle St Ews,20130825,0400,1001.2
Christchurch Kyle St Ews,20130825,0500,1001.4
Christchurch Kyle St Ews,20130825,0600,1001.7
Christchurch Kyle St Ews,20130825,0700,1002.1
Christchurch Kyle St Ews,20130825,0800,1003.1
Christchurch Kyle St Ews,20130825,0900,1003.8
Christchurch Kyle St Ews,20130825,1000,1004.0
Christchurch Kyle St Ews,20130825,1100,1004.5
Christchurch Kyle St Ews,20130825,1200,1004.7
Christchurch Kyle St Ews,20130825,1300,1004.1
Christchurch Kyle St Ews,20130825,1400,1003.8
Christchurch Kyle St Ews,20130825,1500,1004.0
Christchurch Kyle St Ews,20130825,1600,1004.0
Christchurch Kyle St Ews,20130825,1700,1004.2
Christchurch Kyle St Ews,20130825,1800,1004.4
Christchurch Kyle St Ews,20130825,1900,1004.6
Christchurch Kyle St Ews,20130825,2000,1004.5
Christchurch Kyle St Ews,20130825,2100,1004.4
Christchurch Kyle St Ews,20130825,2200,1004.1
Christchurch Kyle St Ews,20130825,2300,1003.4
Christchurch Kyle St Ews,20130826,0000,1003.0
Christchurch Kyle St Ews,20130826,0100,1002.6
Christchurch Kyle St Ews,20130826,0200,1002.0
Christchurch Kyle St Ews,20130826,0300,1001.4
Christchurch Kyle St Ews,20130826,0400,1001.3
Christchurch Kyle St Ews,20130826,0500,1001.0
Christchurch Kyle St Ews,20130826,0600,1001.3
Christchurch Kyle St Ews,20130826,0700,1001.9
Christchurch Kyle St Ews,20130826,0800,1002.7
Christchurch Kyle St Ews,20130826,0900,1003.4
Christchurch Kyle St Ews,20130826,1000,1003.9
Christchurch Kyle St Ews,20130826,1100,1004.2
Christchurch Kyle St Ews,20130826,1200,1004.2
Christchurch Kyle St Ews,20130826,1300,1004.1
Christchurch Kyle St Ews,20130826,1400,1004.0
Christchurch Kyle St Ews,20130826,1500,1004.6
Christchurch Kyle St Ews,20130826,1600,1005.3
Christchurch Kyle St Ews,20130826,1700,1006.1
Christchurch Kyle St Ews,20130826,1800,1007.4
Christchurch Kyle St Ews,20130826,1900,1008.6
Christchurch Kyle St Ews,20130826,2000,1009.4
Christchurch Kyle St Ews,20130826,2100,1009.8
Christchurch Kyle St Ews,20130826,2200,1010.1
Christchurch Kyle St Ews,20130826,2300,1010.0
Christchurch Kyle St Ews,20130827,0000,1009.8
Christchurch Kyle St Ews,20130827,0100,1009.8
Christchurch Kyle St Ews,20130827,0200,1009.4
Christchurch Kyle St Ews,20130827,0300,1008.9
Christchurch Kyle St Ews,20130827,0400,1008.5
Christchurch Kyle St Ews,20130827,0500,1008.4
Christchurch Kyle St Ews,20130827,0600,1008.5
Christchurch Kyle St Ews,20130827,0700,1008.7
Christchurch Kyle St Ews,20130827,0800,1009.0
Christchurch Kyle St Ews,20130827,0900,1009.3
Christchurch Kyle St Ews,20130827,1000,1009.4
Christchurch Kyle St Ews,20130827,1100,1009.3
Christchurch Kyle St Ews,20130827,1200,1008.6
Christchurch Kyle St Ews,20130827,1300,1008.0
Christchurch Kyle St Ews,20130827,1400,1007.1
Christchurch Kyle St Ews,20130827,1500,1006.9
Christchurch Kyle St Ews,20130827,1600,1007.0
Christchurch Kyle St Ews,20130827,1700,1007.2
Christchurch Kyle St Ews,20130827,1800,1007.5
Christchurch Kyle St Ews,20130827,1900,1008.2
Christchurch Kyle St Ews,20130827,2000,1008.4
Christchurch Kyle St Ews,20130827,2100,1008.6
Christchurch Kyle St Ews,20130827,2200,1008.8
Christchurch Kyle St Ews,20130827,2300,1008.6
Christchurch Kyle St Ews,20130828,0000,1008.7
Christchurch Kyle St Ews,20130828,0100,1008.6
Christchurch Kyle St Ews,20130828,0200,1008.6
Christchurch Kyle St Ews,20130828,0300,1008.1
Christchurch Kyle St Ews,20130828,0400,1007.6
Christchurch Kyle St Ews,20130828,0500,1007.2
Christchurch Kyle St Ews,20130828,0600,1006.9
Christchurch Kyle St Ews,20130828,0700,1006.5
Christchurch Kyle St Ews,20130828,0800,1006.4
Christchurch Kyle St Ews,20130828,0900,1005.9
Christchurch Kyle St Ews,20130828,1000,1005.1
Christchurch Kyle St Ews,20130828,1100,1004.4
Christchurch Kyle St Ews,20130828,1200,1003.0
Christchurch Kyle St Ews,20130828,1300,1001.6
Christchurch Kyle St Ews,20130828,1400,1000.4
Christchurch Kyle St Ews,20130828,1500,999.5
Christchurch Kyle St Ews,20130828,1600,998.6
Christchurch Kyle St Ews,20130828,1700,998.1
Christchurch Kyle St Ews,20130828,1800,998.5
Christchurch Kyle St Ews,20130828,1900,999.2
Christchurch Kyle St Ews,20130828,2000,1000.3
Christchurch Kyle St Ews,20130828,2100,1002.6
Christchurch Kyle St Ews,20130828,2200,1004.4
Christchurch Kyle St Ews,20130828,2300,1006.7
Christchurch Kyle St Ews,20130829,0000,1008.1
Christchurch Kyle St Ews,20130829,0100,1009.3
Christchurch Kyle St Ews,20130829,0200,1010.1
Christchurch Kyle St Ews,20130829,0300,1010.7
Christchurch Kyle St Ews,20130829,0400,1011.2
Christchurch Kyle St Ews,20130829,0500,1012.0
Christchurch Kyle St Ews,20130829,0600,1012.8
Christchurch Kyle St Ews,20130829,0700,1014.0
Christchurch Kyle St Ews,20130829,0800,1014.7
Christchurch Kyle St Ews,20130829,0900,1015.0
Christchurch Kyle St Ews,20130829,1000,1015.0
Christchurch Kyle St Ews,20130829,1100,1015.0
Christchurch Kyle St Ews,20130829,1200,1014.8
Christchurch Kyle St Ews,20130829,1300,1013.9
Christchurch Kyle St Ews,20130829,1400,1013.5
Christchurch Kyle St Ews,20130829,1500,1013.6
Christchurch Kyle St Ews,20130829,1600,1014.0
Christchurch Kyle St Ews,20130829,1700,1014.8
Christchurch Kyle St Ews,20130829,1800,1015.6
Christchurch Kyle St Ews,20130829,1900,1016.7
Christchurch Kyle St Ews,20130829,2000,1017.4
Christchurch Kyle St Ews,20130829,2100,1018.3
Christchurch Kyle St Ews,20130829,2200,1018.7
Christchurch Kyle St Ews,20130829,2300,1019.9
Christchurch Kyle St Ews,20130830,0000,1020.4
Christchurch Kyle St Ews,20130830,0100,1021.1
Christchurch Kyle St Ews,20130830,0200,1021.8
Christchurch Kyle St Ews,20130830,0300,1022.0
Christchurch Kyle St Ews,20130830,0400,1022.4
Christchurch Kyle St Ews,20130830,0500,1023.5
Christchurch Kyle St Ews,20130830,0600,1024.4
Christchurch Kyle St Ews,20130830,0700,1025.2
Christchurch Kyle St Ews,20130830,0800,1026.1
Christchurch Kyle St Ews,20130830,0900,1026.6
Christchurch Kyle St Ews,20130830,1000,1027.0
Christchurch Kyle St Ews,20130830,1100,1027.3
Christchurch Kyle St Ews,20130830,1200,1027.0
Christchurch Kyle St Ews,20130830,1300,1026.6
